Strike price	Vers. num.	Opening price	High	Low	Bid price	Bid volume	Ask price	Ask volume	Diff. to previous day	Last price	Date	Time	Daily settlem. price	Traded contracts	Open interest (adj.)	Open interest date	Last trading day
3,150.00	0	n.a.	n.a.	n.a.	32.10	0	33.60	0	-22.72%	33.00	03/24/2016	18:12:55	33.00	3,016	92,228	03/24/2016	n.a.
3,125.00	0	n.a.	n.a.	n.a.	38.00	0	40.60	0	-22.09%	39.50	03/24/2016	18:12:55	39.50	100	11,868	03/24/2016	n.a.
3,100.00	0	n.a.	n.a.	n.a.	45.30	0	48.30	0	-21.61%	46.80	03/24/2016	18:12:55	46.80	5,704	120,194	03/24/2016	n.a.
3,075.00	0	n.a.	n.a.	n.a.	53.40	0	56.30	0	-21.09%	55.00	03/24/2016	18:12:55	55.00	656	21,095	03/24/2016	n.a.
3,050.00	0	n.a.	n.a.	n.a.	62.20	0	66.30	0	-20.35%	64.20	03/24/2016	18:12:55	64.20	3,362	62,201	03/24/2016	n.a.
3,025.00	0	n.a.	n.a.	n.a.	71.90	0	76.70	0	-19.78%	74.20	03/24/2016	18:12:55	74.20	373	5,085	03/24/2016	n.a.
3,000.00	0	n.a.	n.a.	n.a.	82.60	0	87.90	0	-19.09%	85.20	03/24/2016	18:12:55	85.20	7,602	156,611	03/24/2016	n.a.
2,975.00	0	n.a.	n.a.	n.a.	94.10	0	99.80	0	-18.33%	97.10	03/24/2016	18:12:55	97.10	1	5,694	03/24/2016	n.a.
2,950.00	0	n.a.	n.a.	n.a.	106.50	0	111.00	0	-17.62%	109.90	03/24/2016	18:12:55	109.90	325	45,152	03/23/2016	n.a.
2,925.00	0	n.a.	n.a.	n.a.	119.70	0	124.70	0	-16.95%	123.50	03/24/2016	18:12:55	123.50	2,733	34,177	03/18/2016	n.a.
2,900.00	0	n.a.	n.a.	n.a.	133.80	0	139.20	0	-16.21%	138.00	03/24/2016	18:12:55	138.00	182	90,973	03/23/2016	n.a.
2,875.00	0	n.a.	n.a.	n.a.	148.40	0	158.20	0	-15.59%	153.20	03/24/2016	18:12:55	153.20	0	1,177	03/22/2016	n.a.
2,850.00	0	n.a.	n.a.	n.a.	164.00	0	174.40	0	-14.98%	169.10	03/24/2016	18:12:55	169.10	0	44,490	03/11/2016	n.a.
2,825.00	0	n.a.	n.a.	n.a.	179.00	0	192.20	0	-14.38%	185.80	03/24/2016	18:12:55	185.80	0	1,857	03/09/2016	n.a.
2,800.00	0	n.a.	n.a.	n.a.	195.60	0	210.10	0	-13.84%	203.00	03/24/2016	18:12:55	203.00	6	100,435	03/21/2016	n.a.
2,775.00	0	n.a.	n.a.	n.a.	212.70	0	228.70	0	-13.30%	220.90	03/24/2016	18:12:55	220.90	0	874	03/18/2016	n.a.
2,750.00	0	n.a.	n.a.	n.a.	230.70	0	247.70	0	-12.79%	239.30	03/24/2016	18:12:55	239.30	0	10,303	03/03/2016	n.a.
2,725.00	0	n.a.	n.a.	n.a.	249.60	0	266.70	0	-12.29%	258.30	03/24/2016	18:12:55	258.30	0	785	02/15/2016	n.a.
2,700.00	0	n.a.	n.a.	n.a.	269.00	0	286.10	0	-11.84%	277.70	03/24/2016	18:12:55	277.70	0	48,827	03/18/2016	n.a.
2,675.00	0	n.a.	n.a.	n.a.	288.90	0	306.90	0	-11.40%	297.60	03/24/2016	18:12:55	297.60	0	3	02/22/2016	n.a.
2,650.00	0	n.a.	n.a.	n.a.	309.20	0	327.20	0	-11.00%	317.90	03/24/2016	18:12:55	317.90	0	7,663	02/15/2016	n.a.
2,625.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-10.61%	338.60	03/24/2016	18:12:55	338.60	0	150	02/16/2016	n.a.
2,600.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-10.23%	359.70	03/24/2016	18:12:55	359.70	62	9,362	02/29/2016	n.a.
2,575.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-9.86%	381.10	03/24/2016	18:12:55	381.10	0	0	01/19/2016	n.a.
2,550.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-9.52%	402.80	03/24/2016	18:12:55	402.80	0	1,383	03/21/2016	n.a.
2,525.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-9.23%	424.70	03/24/2016	18:12:55	424.70	0	28	02/04/2016	n.a.
2,500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-8.92%	447.00	03/24/2016	18:12:55	447.00	0	2,788	03/15/2016	n.a.
2,475.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-8.64%	469.40	03/24/2016	18:12:55	469.40	0	0	02/09/2016	n.a.
2,450.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-8.36%	492.10	03/24/2016	18:12:55	492.10	0	667	03/23/2016	n.a.
2,425.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-8.10%	515.00	03/24/2016	18:12:55	515.00	0	0	02/09/2016	n.a.
2,400.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-7.86%	538.10	03/24/2016	18:12:55	538.10	3	9,102	03/18/2016	n.a.
2,375.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-7.62%	561.40	03/24/2016	18:12:55	561.40	0	0	02/10/2016	n.a.
2,350.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-7.40%	584.80	03/24/2016	18:12:55	584.80	0	0	02/23/2016	n.a.
2,325.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-7.19%	608.30	03/24/2016	18:12:55	608.30	0	0	02/12/2016	n.a.
2,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.98%	632.00	03/24/2016	18:12:55	632.00	0	647	01/07/2016	n.a.
2,250.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.60%	679.70	03/24/2016	18:12:55	679.70	0	0	03/07/2016	n.a.
2,200.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.24%	727.80	03/24/2016	18:12:55	727.80	0	671	01/29/2016	n.a.
2,150.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.93%	776.10	03/24/2016	18:12:55	776.10	0	0	06/24/2013	n.a.
2,100.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.63%	824.80	03/24/2016	18:12:55	824.80	0	250	06/22/2015	n.a.
2,050.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.37%	873.60	03/24/2016	18:12:55	873.60	0	0	06/25/2013	n.a.
2,000.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.13%	922.60	03/24/2016	18:12:55	922.60	0	4,255	02/24/2016	n.a.
1,950.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.89%	971.80	03/24/2016	18:12:55	971.80	0	350	01/08/2016	n.a.
1,900.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.69%	1,021.10	03/24/2016	18:12:55	1,021.10	0	100	01/08/2016	n.a.
1,850.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.50%	1,070.50	03/24/2016	18:12:55	1,070.50	0	425	12/18/2014	n.a.
1,800.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.31%	1,120.00	03/24/2016	18:12:55	1,120.00	0	9,000	08/25/2015	n.a.
1,750.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.15%	1,169.60	03/24/2016	18:12:55	1,169.60	0	0	04/29/2015	n.a.
1,700.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.00%	1,219.20	03/24/2016	18:12:55	1,219.20	0	0	07/24/2014	n.a.
1,650.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.85%	1,268.90	03/24/2016	18:12:55	1,268.90	0	0	04/29/2015	n.a.
1,600.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.72%	1,318.70	03/24/2016	18:12:55	1,318.70	0	0	07/24/2014	n.a.
1,550.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.59%	1,368.50	03/24/2016	18:12:55	1,368.50	0	0	04/29/2015	n.a.
1,500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.46%	1,418.40	03/24/2016	18:12:55	1,418.40	0	0	07/24/2014	n.a.
1,400.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.25%	1,518.10	03/24/2016	18:12:55	1,518.10	0	0	01/15/2015	n.a.
1,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.06%	1,618.00	03/24/2016	18:12:55	1,618.00	0	0	01/15/2015	n.a.
1,200.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.89%	1,717.90	03/24/2016	18:12:55	1,717.90	0	0	01/15/2015	n.a.
1,100.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.73%	1,817.90	03/24/2016	18:12:55	1,817.90	0	0	01/15/2015	n.a.
1,000.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.59%	1,918.00	03/24/2016	18:12:55	1,918.00	6,000	31,449	03/23/2016	n.a.
900.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.47%	2,018.00	03/24/2016	18:12:55	2,018.00	0	0	07/02/2013	n.a.
800.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.36%	2,118.10	03/24/2016	18:12:55	2,118.10	0	3,853	02/16/2016	n.a.
700.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.25%	2,218.20	03/24/2016	18:12:55	2,218.20	0	895	09/22/2015	n.a.
600.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.15%	2,318.30	03/24/2016	18:12:55	2,318.30	0	550	12/23/2015	n.a.
500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.07%	2,418.40	03/24/2016	18:12:55	2,418.40	0	2,573	02/11/2016	n.a.
