Strike price	Vers. num.	Opening price	High	Low	Bid price	Bid volume	Ask price	Ask volume	Diff. to previous day	Last price	Date	Time	Daily settlem. price	Traded contracts	Open interest (adj.)	Open interest date	Last trading day
4,350.00	0	n.a.	n.a.	n.a.	n.a.	0	0.90	0	-14.29%	0.60	03/24/2016	18:12:55	0.60	114	210	03/24/2016	n.a.
4,300.00	0	n.a.	n.a.	n.a.	0.70	0	1.00	0	-12.50%	0.70	03/24/2016	18:12:55	0.70	1,588	10,108	03/03/2016	n.a.
4,250.00	0	n.a.	n.a.	n.a.	n.a.	0	1.30	0	-10.00%	0.90	03/24/2016	18:12:55	0.90	31	45,286	03/08/2016	n.a.
4,200.00	0	n.a.	n.a.	n.a.	n.a.	0	1.40	0	-16.67%	1.00	03/24/2016	18:12:55	1.00	0	87,954	03/10/2016	n.a.
4,150.00	0	n.a.	n.a.	n.a.	n.a.	0	6.10	0	-14.29%	1.20	03/24/2016	18:12:55	1.20	0	912	03/17/2016	n.a.
4,100.00	0	n.a.	n.a.	n.a.	0.10	0	2.70	0	-16.67%	1.50	03/24/2016	18:12:55	1.50	0	29,118	03/18/2016	n.a.
4,050.00	0	n.a.	n.a.	n.a.	0.40	0	3.00	0	-18.18%	1.80	03/24/2016	18:12:55	1.80	38	11,222	03/24/2016	n.a.
4,000.00	0	n.a.	n.a.	n.a.	1.50	0	2.90	0	-17.86%	2.30	03/24/2016	18:12:55	2.30	37	70,519	03/24/2016	n.a.
3,950.00	0	n.a.	n.a.	n.a.	2.20	0	3.30	0	-17.14%	2.90	03/24/2016	18:12:55	2.90	40	15,614	03/24/2016	n.a.
3,900.00	0	n.a.	n.a.	n.a.	3.00	0	4.10	0	-18.18%	3.60	03/24/2016	18:12:55	3.60	53	40,365	03/24/2016	n.a.
3,850.00	0	n.a.	n.a.	n.a.	4.10	0	5.20	0	-17.86%	4.60	03/24/2016	18:12:55	4.60	238	21,326	03/24/2016	n.a.
3,800.00	0	n.a.	n.a.	n.a.	5.40	0	6.50	0	-16.67%	6.00	03/24/2016	18:12:55	6.00	47	96,550	03/24/2016	n.a.
3,750.00	0	n.a.	n.a.	n.a.	7.10	0	8.20	0	-16.30%	7.70	03/24/2016	18:12:55	7.70	11	47,369	03/24/2016	n.a.
3,700.00	0	n.a.	n.a.	n.a.	9.30	0	10.40	0	-16.95%	9.80	03/24/2016	18:12:55	9.80	1,166	119,915	03/24/2016	n.a.
3,650.00	0	n.a.	n.a.	n.a.	12.10	0	13.20	0	-14.86%	12.60	03/24/2016	18:12:55	12.60	0	19,641	03/23/2016	n.a.
3,600.00	0	n.a.	n.a.	n.a.	15.70	0	16.80	0	-16.06%	16.20	03/24/2016	18:12:55	16.20	50	140,806	03/24/2016	n.a.
3,550.00	0	n.a.	n.a.	n.a.	19.20	0	21.40	0	-15.92%	20.60	03/24/2016	18:12:55	20.60	1,131	17,561	03/24/2016	n.a.
3,500.00	0	n.a.	n.a.	n.a.	24.60	0	27.10	0	-15.53%	26.10	03/24/2016	18:12:55	26.10	5,675	117,518	03/24/2016	n.a.
3,450.00	0	n.a.	n.a.	n.a.	31.70	0	33.80	0	-15.50%	32.70	03/24/2016	18:12:55	32.70	12	21,055	03/24/2016	n.a.
3,400.00	0	n.a.	n.a.	n.a.	39.40	0	41.90	0	-15.18%	40.80	03/24/2016	18:12:55	40.80	1,070	173,300	03/24/2016	n.a.
3,350.00	0	n.a.	n.a.	n.a.	49.50	0	51.80	0	-14.89%	50.30	03/24/2016	18:12:55	50.30	1,000	37,960	03/24/2016	n.a.
3,300.00	0	n.a.	n.a.	n.a.	60.30	0	62.80	0	-14.58%	61.50	03/24/2016	18:12:55	61.50	200	144,382	03/24/2016	n.a.
3,250.00	0	n.a.	n.a.	n.a.	72.80	0	76.90	0	-13.96%	74.60	03/24/2016	18:12:55	74.60	2,501	32,752	03/24/2016	n.a.
3,200.00	0	n.a.	n.a.	n.a.	87.20	0	90.00	0	-13.53%	89.50	03/24/2016	18:12:55	89.50	4,331	192,525	03/24/2016	n.a.
3,150.00	0	n.a.	n.a.	n.a.	103.90	0	108.50	0	-13.07%	106.40	03/24/2016	18:12:55	106.40	0	48,394	03/24/2016	n.a.
3,100.00	0	n.a.	n.a.	n.a.	122.70	0	129.70	0	-12.43%	125.40	03/24/2016	18:12:55	125.40	3,100	197,195	03/24/2016	n.a.
3,050.00	0	n.a.	n.a.	n.a.	143.50	0	148.40	0	-11.17%	146.40	03/24/2016	18:12:55	146.40	2,300	33,940	03/24/2016	n.a.
3,000.00	0	n.a.	n.a.	n.a.	166.50	0	171.40	0	-11.26%	169.50	03/24/2016	18:12:55	169.50	5,125	281,542	03/24/2016	n.a.
2,950.00	0	n.a.	n.a.	n.a.	191.40	0	199.50	0	-10.74%	194.50	03/24/2016	18:12:55	194.50	420	57,116	03/24/2016	n.a.
2,900.00	0	n.a.	n.a.	n.a.	217.30	0	226.40	0	-10.22%	221.30	03/24/2016	18:12:55	221.30	3	124,964	03/24/2016	n.a.
2,850.00	0	n.a.	n.a.	n.a.	246.00	0	255.20	0	-9.72%	249.90	03/24/2016	18:12:55	249.90	0	35,927	02/29/2016	n.a.
2,800.00	0	n.a.	n.a.	n.a.	276.40	0	285.60	0	-9.26%	280.20	03/24/2016	18:12:55	280.20	0	93,210	03/04/2016	n.a.
2,750.00	0	n.a.	n.a.	n.a.	308.30	0	317.60	0	-8.82%	312.20	03/24/2016	18:12:55	312.20	1	10,877	03/24/2016	n.a.
2,700.00	0	n.a.	n.a.	n.a.	341.90	0	351.10	0	-8.40%	345.80	03/24/2016	18:12:55	345.80	0	76,835	03/23/2016	n.a.
2,650.00	0	n.a.	n.a.	n.a.	376.90	0	386.20	0	-8.04%	380.80	03/24/2016	18:12:55	380.80	0	895	03/24/2016	n.a.
2,600.00	0	n.a.	n.a.	n.a.	413.20	0	422.50	0	-7.68%	417.30	03/24/2016	18:12:55	417.30	0	56,398	03/10/2016	n.a.
2,550.00	0	n.a.	n.a.	n.a.	450.80	0	460.10	0	-7.33%	455.00	03/24/2016	18:12:55	455.00	0	387	02/18/2016	n.a.
2,500.00	0	n.a.	n.a.	n.a.	489.40	0	498.80	0	-7.02%	493.90	03/24/2016	18:12:55	493.90	0	44,241	03/21/2016	n.a.
2,450.00	0	n.a.	n.a.	n.a.	529.10	0	538.50	0	-6.73%	533.80	03/24/2016	18:12:55	533.80	0	342	03/16/2016	n.a.
2,400.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.45%	574.70	03/24/2016	18:12:55	574.70	0	35,253	01/21/2016	n.a.
2,350.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.18%	616.40	03/24/2016	18:12:55	616.40	0	169	12/21/2015	n.a.
2,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.92%	659.00	03/24/2016	18:12:55	659.00	0	44,181	01/21/2016	n.a.
2,250.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.69%	702.30	03/24/2016	18:12:55	702.30	0	2,340	02/01/2016	n.a.
2,200.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.47%	746.30	03/24/2016	18:12:55	746.30	0	25,960	02/24/2016	n.a.
2,150.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.25%	791.00	03/24/2016	18:12:55	791.00	0	1,300	02/11/2016	n.a.
2,100.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.04%	836.20	03/24/2016	18:12:55	836.20	2	35,244	03/24/2016	n.a.
2,050.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.85%	881.90	03/24/2016	18:12:55	881.90	0	0	09/15/2015	n.a.
2,000.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.67%	928.10	03/24/2016	18:12:55	928.10	0	7,844	02/17/2016	n.a.
1,950.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.51%	974.60	03/24/2016	18:12:55	974.60	0	44	02/15/2016	n.a.
1,900.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.35%	1,021.50	03/24/2016	18:12:55	1,021.50	0	780	02/12/2016	n.a.
1,850.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.20%	1,068.70	03/24/2016	18:12:55	1,068.70	0	43	02/15/2016	n.a.
1,800.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.07%	1,116.10	03/24/2016	18:12:55	1,116.10	0	287	02/15/2016	n.a.
1,700.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.80%	1,211.90	03/24/2016	18:12:55	1,211.90	0	424	03/22/2016	n.a.
1,600.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.57%	1,308.50	03/24/2016	18:12:55	1,308.50	0	0	07/05/2012	n.a.
1,500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.37%	1,405.80	03/24/2016	18:12:55	1,405.80	0	0	07/05/2012	n.a.
1,400.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.18%	1,503.80	03/24/2016	18:12:55	1,503.80	0	0	07/05/2012	n.a.
1,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.01%	1,602.10	03/24/2016	18:12:55	1,602.10	0	101	02/12/2016	n.a.
1,200.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.84%	1,700.80	03/24/2016	18:12:55	1,700.80	0	0	07/05/2012	n.a.
1,100.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.70%	1,799.70	03/24/2016	18:12:55	1,799.70	0	1,400	07/05/2012	n.a.
1,000.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.58%	1,898.80	03/24/2016	18:12:55	1,898.80	550	15,951	03/21/2016	n.a.
900.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.46%	1,998.10	03/24/2016	18:12:55	1,998.10	0	0	07/05/2012	n.a.
800.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.35%	2,097.70	03/24/2016	18:12:55	2,097.70	0	7,945	02/24/2016	n.a.
700.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.24%	2,197.50	03/24/2016	18:12:55	2,197.50	0	595	02/15/2016	n.a.
600.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.15%	2,297.50	03/24/2016	18:12:55	2,297.50	0	880	03/03/2016	n.a.
500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.06%	2,397.60	03/24/2016	18:12:55	2,397.60	0	13	08/29/2013	n.a.
