Strike price	Vers. num.	Opening price	High	Low	Bid price	Bid volume	Ask price	Ask volume	Diff. to previous day	Last price	Date	Time	Daily settlem. price	Traded contracts	Open interest (adj.)	Open interest date	Last trading day
3,375.00	0	n.a.	n.a.	n.a.	0.10	0	0.20	0	-50.00%	0.10	03/24/2016	18:12:55	0.10	0	12,639	03/23/2016	n.a.
3,350.00	0	n.a.	n.a.	n.a.	0.10	0	0.20	0	-33.33%	0.20	03/24/2016	18:12:55	0.20	137	18,792	03/24/2016	n.a.
3,325.00	0	n.a.	n.a.	n.a.	0.10	0	0.30	0	-25.00%	0.30	03/24/2016	18:12:55	0.30	662	21,986	03/24/2016	n.a.
3,300.00	0	n.a.	n.a.	n.a.	0.30	0	0.50	0	-33.33%	0.40	03/24/2016	18:12:55	0.40	3,655	55,199	03/24/2016	n.a.
3,275.00	0	n.a.	n.a.	n.a.	0.50	0	0.70	0	-40.00%	0.60	03/24/2016	18:12:55	0.60	3,049	24,576	03/24/2016	n.a.
3,250.00	0	n.a.	n.a.	n.a.	0.90	0	1.10	0	-41.18%	1.00	03/24/2016	18:12:55	1.00	2,404	71,324	03/24/2016	n.a.
3,225.00	0	n.a.	n.a.	n.a.	1.60	0	1.80	0	-41.38%	1.70	03/24/2016	18:12:55	1.70	6,132	61,490	03/24/2016	n.a.
3,200.00	0	n.a.	n.a.	n.a.	2.60	0	3.00	0	-41.67%	2.80	03/24/2016	18:12:55	2.80	5,567	169,411	03/24/2016	n.a.
3,175.00	0	n.a.	n.a.	n.a.	4.40	0	4.90	0	-41.77%	4.60	03/24/2016	18:12:55	4.60	9,505	40,508	03/24/2016	n.a.
3,150.00	0	n.a.	n.a.	n.a.	7.10	0	7.70	0	-41.27%	7.40	03/24/2016	18:12:55	7.40	19,980	81,088	03/24/2016	n.a.
3,125.00	0	n.a.	n.a.	n.a.	10.90	0	11.60	0	-40.53%	11.30	03/24/2016	18:12:55	11.30	8,000	35,678	03/24/2016	n.a.
3,100.00	0	n.a.	n.a.	n.a.	16.10	0	17.10	0	-38.60%	16.70	03/24/2016	18:12:55	16.70	21,013	127,699	03/24/2016	n.a.
3,075.00	0	n.a.	n.a.	n.a.	22.90	0	24.10	0	-36.80%	23.70	03/24/2016	18:12:55	23.70	4,244	30,077	03/24/2016	n.a.
3,050.00	0	n.a.	n.a.	n.a.	31.40	0	33.10	0	-35.07%	32.40	03/24/2016	18:12:55	32.40	14,538	86,896	03/24/2016	n.a.
3,025.00	0	n.a.	n.a.	n.a.	41.40	0	43.90	0	-32.92%	43.00	03/24/2016	18:12:55	43.00	1,836	15,089	03/24/2016	n.a.
3,000.00	0	n.a.	n.a.	n.a.	54.10	0	56.40	0	-30.84%	55.40	03/24/2016	18:12:55	55.40	14,339	81,900	03/24/2016	n.a.
2,975.00	0	n.a.	n.a.	n.a.	68.80	0	70.70	0	-28.76%	69.60	03/24/2016	18:12:55	69.60	817	17,871	03/24/2016	n.a.
2,950.00	0	n.a.	n.a.	n.a.	82.60	0	86.60	0	-26.87%	85.20	03/24/2016	18:12:55	85.20	159	54,106	03/24/2016	n.a.
2,925.00	0	n.a.	n.a.	n.a.	99.00	0	105.70	0	-25.02%	102.20	03/24/2016	18:12:55	102.20	16	9,891	03/24/2016	n.a.
2,900.00	0	n.a.	n.a.	n.a.	116.70	0	124.80	0	-23.30%	120.50	03/24/2016	18:12:55	120.50	101	39,992	03/23/2016	n.a.
2,875.00	0	n.a.	n.a.	n.a.	135.40	0	144.90	0	-21.77%	139.80	03/24/2016	18:12:55	139.80	0	13,727	03/18/2016	n.a.
2,850.00	0	n.a.	n.a.	n.a.	155.00	0	165.80	0	-20.27%	160.10	03/24/2016	18:12:55	160.10	8	25,688	03/22/2016	n.a.
2,825.00	0	n.a.	n.a.	n.a.	174.10	0	187.70	0	-19.01%	181.10	03/24/2016	18:12:55	181.10	1	7,196	03/10/2016	n.a.
2,800.00	0	n.a.	n.a.	n.a.	195.00	0	210.20	0	-17.75%	202.90	03/24/2016	18:12:55	202.90	20	26,798	03/24/2016	n.a.
2,775.00	0	n.a.	n.a.	n.a.	216.30	0	233.40	0	-16.65%	225.20	03/24/2016	18:12:55	225.20	1	1,118	03/22/2016	n.a.
2,750.00	0	n.a.	n.a.	n.a.	239.00	0	256.60	0	-15.62%	248.00	03/24/2016	18:12:55	248.00	0	870	03/22/2016	n.a.
2,725.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-14.69%	271.20	03/24/2016	18:12:55	271.20	1	833	03/23/2016	n.a.
2,700.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-13.86%	294.70	03/24/2016	18:12:55	294.70	0	15,265	03/17/2016	n.a.
2,675.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-13.10%	318.40	03/24/2016	18:12:55	318.40	8	209	03/14/2016	n.a.
2,650.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-12.41%	342.30	03/24/2016	18:12:55	342.30	0	643	03/07/2016	n.a.
2,625.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-11.77%	366.40	03/24/2016	18:12:55	366.40	0	412	03/14/2016	n.a.
2,600.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-11.18%	390.70	03/24/2016	18:12:55	390.70	0	2,115	03/15/2016	n.a.
2,575.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-10.68%	415.00	03/24/2016	18:12:55	415.00	0	0	01/19/2016	n.a.
2,550.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-10.18%	439.50	03/24/2016	18:12:55	439.50	0	1	02/15/2016	n.a.
2,525.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-9.73%	464.00	03/24/2016	18:12:55	464.00	0	1	02/12/2016	n.a.
2,500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-9.32%	488.60	03/24/2016	18:12:55	488.60	0	0	01/19/2016	n.a.
2,475.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-8.94%	513.20	03/24/2016	18:12:55	513.20	0	200	02/15/2016	n.a.
2,450.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-8.58%	537.90	03/24/2016	18:12:55	537.90	0	1	03/14/2016	n.a.
2,425.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-8.25%	562.70	03/24/2016	18:12:55	562.70	0	0	01/19/2016	n.a.
2,400.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-7.94%	587.50	03/24/2016	18:12:55	587.50	0	0	01/19/2016	n.a.
2,375.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-7.66%	612.30	03/24/2016	18:12:55	612.30	0	0	01/19/2016	n.a.
2,350.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-7.40%	637.10	03/24/2016	18:12:55	637.10	0	0	01/19/2016	n.a.
2,325.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-7.14%	662.00	03/24/2016	18:12:55	662.00	0	0	01/19/2016	n.a.
2,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.91%	686.90	03/24/2016	18:12:55	686.90	0	0	01/19/2016	n.a.
2,275.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.69%	711.80	03/24/2016	18:12:55	711.80	0	0	01/19/2016	n.a.
2,250.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.49%	736.70	03/24/2016	18:12:55	736.70	0	0	01/19/2016	n.a.
2,225.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.29%	761.60	03/24/2016	18:12:55	761.60	0	0	01/19/2016	n.a.
2,200.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.10%	786.60	03/24/2016	18:12:55	786.60	0	0	01/19/2016	n.a.
2,175.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.93%	811.50	03/24/2016	18:12:55	811.50	0	0	01/19/2016	n.a.
2,150.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.77%	836.50	03/24/2016	18:12:55	836.50	0	0	01/19/2016	n.a.
2,125.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.60%	861.50	03/24/2016	18:12:55	861.50	0	0	01/19/2016	n.a.
2,100.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.46%	886.40	03/24/2016	18:12:55	886.40	0	0	01/19/2016	n.a.
2,050.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.18%	936.40	03/24/2016	18:12:55	936.40	0	0	03/02/2016	n.a.
2,000.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.93%	986.40	03/24/2016	18:12:55	986.40	0	0	01/19/2016	n.a.
1,950.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.71%	1,036.40	03/24/2016	18:12:55	1,036.40	0	0	02/23/2016	n.a.
1,900.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.50%	1,086.40	03/24/2016	18:12:55	1,086.40	0	0	01/19/2016	n.a.
1,850.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.31%	1,136.40	03/24/2016	18:12:55	1,136.40	0	0	02/23/2016	n.a.
1,800.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.14%	1,186.40	03/24/2016	18:12:55	1,186.40	0	0	01/19/2016	n.a.
1,750.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.98%	1,236.40	03/24/2016	18:12:55	1,236.40	0	0	02/23/2016	n.a.
1,700.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.83%	1,286.40	03/24/2016	18:12:55	1,286.40	0	0	01/19/2016	n.a.
1,650.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.70%	1,336.40	03/24/2016	18:12:55	1,336.40	0	0	02/23/2016	n.a.
1,600.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.57%	1,386.40	03/24/2016	18:12:55	1,386.40	0	0	01/19/2016	n.a.
1,550.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.45%	1,436.40	03/24/2016	18:12:55	1,436.40	0	0	02/23/2016	n.a.
1,500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.34%	1,486.40	03/24/2016	18:12:55	1,486.40	0	0	01/19/2016	n.a.
1,400.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.13%	1,586.50	03/24/2016	18:12:55	1,586.50	0	0	01/19/2016	n.a.
1,350.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.03%	1,636.50	03/24/2016	18:12:55	1,636.50	0	0	02/23/2016	n.a.
1,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.95%	1,686.50	03/24/2016	18:12:55	1,686.50	0	0	01/19/2016	n.a
