Strike price	Vers. num.	Opening price	High	Low	Bid price	Bid volume	Ask price	Ask volume	Diff. to previous day	Last price	Date	Time	Daily settlem. price	Traded contracts	Open interest (adj.)	Open interest date	Last trading day
3,800.00	0	n.a.	n.a.	n.a.	30.70	0	35.50	0	-11.67%	33.30	03/24/2016	18:12:55	33.30	0	27,921	02/22/2016	n.a.
3,750.00	0	n.a.	n.a.	n.a.	35.20	0	40.80	0	-11.37%	38.20	03/24/2016	18:12:55	38.20	0	12,519	11/16/2015	n.a.
3,700.00	0	n.a.	n.a.	n.a.	40.30	0	46.70	0	-11.54%	43.70	03/24/2016	18:12:55	43.70	0	34,988	03/15/2016	n.a.
3,650.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-11.52%	49.90	03/24/2016	18:12:55	49.90	0	2,001	05/20/2015	n.a.
3,600.00	0	n.a.	n.a.	n.a.	n.a.	0	95.00	0	-11.49%	57.00	03/24/2016	18:12:55	57.00	0	76,265	03/22/2016	n.a.
3,550.00	0	n.a.	n.a.	n.a.	n.a.	0	229.00	0	-11.34%	64.90	03/24/2016	18:12:55	64.90	0	2,005	03/01/2016	n.a.
3,500.00	0	n.a.	n.a.	n.a.	72.50	0	78.30	0	-11.08%	73.80	03/24/2016	18:12:55	73.80	350	44,799	03/01/2016	n.a.
3,450.00	0	n.a.	n.a.	n.a.	81.90	0	88.40	0	-11.29%	83.30	03/24/2016	18:12:55	83.30	0	52,291	02/10/2016	n.a.
3,400.00	0	n.a.	n.a.	n.a.	92.30	0	99.60	0	-10.95%	94.30	03/24/2016	18:12:55	94.30	20	91,988	03/22/2016	n.a.
3,350.00	0	n.a.	n.a.	n.a.	103.70	0	111.90	0	-10.77%	106.10	03/24/2016	18:12:55	106.10	0	300	12/15/2015	n.a.
3,300.00	0	n.a.	n.a.	n.a.	116.10	0	124.90	0	-10.37%	119.30	03/24/2016	18:12:55	119.30	0	52,647	03/10/2016	n.a.
3,250.00	0	n.a.	n.a.	n.a.	129.70	0	139.10	0	-10.03%	133.60	03/24/2016	18:12:55	133.60	20	21,651	03/01/2016	n.a.
3,200.00	0	n.a.	n.a.	n.a.	144.40	0	154.60	0	-9.85%	149.20	03/24/2016	18:12:55	149.20	100	73,328	03/23/2016	n.a.
3,150.00	0	n.a.	n.a.	n.a.	160.40	0	171.40	0	-9.48%	166.10	03/24/2016	18:12:55	166.10	0	10,256	01/07/2016	n.a.
3,100.00	0	n.a.	n.a.	n.a.	177.60	0	189.50	0	-9.07%	184.50	03/24/2016	18:12:55	184.50	2,500	70,457	03/23/2016	n.a.
3,050.00	0	n.a.	n.a.	n.a.	197.00	0	209.00	0	-8.72%	204.00	03/24/2016	18:12:55	204.00	30	10,404	03/21/2016	n.a.
3,000.00	0	n.a.	n.a.	n.a.	217.80	0	229.80	0	-8.39%	224.90	03/24/2016	18:12:55	224.90	0	134,237	03/24/2016	n.a.
2,950.00	0	n.a.	n.a.	n.a.	239.90	0	251.90	0	-8.04%	247.20	03/24/2016	18:12:55	247.20	0	525	03/02/2016	n.a.
2,900.00	0	n.a.	n.a.	n.a.	263.30	0	275.30	0	-7.77%	270.60	03/24/2016	18:12:55	270.60	2,500	72,122	03/23/2016	n.a.
2,850.00	0	n.a.	n.a.	n.a.	288.00	0	300.00	0	-7.52%	295.20	03/24/2016	18:12:55	295.20	0	1,000	02/05/2016	n.a.
2,800.00	0	n.a.	n.a.	n.a.	313.90	0	325.90	0	-7.33%	321.10	03/24/2016	18:12:55	321.10	0	70,619	03/23/2016	n.a.
2,750.00	0	n.a.	n.a.	n.a.	341.10	0	353.10	0	-7.07%	348.30	03/24/2016	18:12:55	348.30	0	1,000	12/04/2015	n.a.
2,700.00	0	n.a.	n.a.	n.a.	369.50	0	381.50	0	-6.87%	376.80	03/24/2016	18:12:55	376.80	0	58,118	02/19/2016	n.a.
2,650.00	0	n.a.	n.a.	n.a.	399.10	0	411.10	0	-6.70%	406.50	03/24/2016	18:12:55	406.50	0	1,700	03/18/2016	n.a.
2,600.00	0	n.a.	n.a.	n.a.	429.80	0	441.80	0	-6.56%	437.30	03/24/2016	18:12:55	437.30	0	34,026	03/03/2016	n.a.
2,550.00	0	n.a.	n.a.	n.a.	460.00	0	478.00	0	-6.40%	469.30	03/24/2016	18:12:55	469.30	0	0	12/22/2014	n.a.
2,500.00	0	n.a.	n.a.	n.a.	493.10	0	511.10	0	-6.25%	502.40	03/24/2016	18:12:55	502.40	0	32,777	03/01/2016	n.a.
2,450.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.11%	536.40	03/24/2016	18:12:55	536.40	0	0	12/22/2014	n.a.
2,400.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.94%	571.30	03/24/2016	18:12:55	571.30	0	21,155	02/16/2016	n.a.
2,350.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.77%	607.30	03/24/2016	18:12:55	607.30	0	0	01/06/2015	n.a.
2,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.60%	644.30	03/24/2016	18:12:55	644.30	0	45,385	09/25/2015	n.a.
2,250.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.46%	682.10	03/24/2016	18:12:55	682.10	0	26,015	02/24/2016	n.a.
2,200.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.28%	721.00	03/24/2016	18:12:55	721.00	0	20,000	01/12/2016	n.a.
2,150.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.15%	760.50	03/24/2016	18:12:55	760.50	0	0	08/07/2012	n.a.
2,100.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.99%	801.00	03/24/2016	18:12:55	801.00	0	13,575	02/12/2016	n.a.
2,000.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.70%	883.90	03/24/2016	18:12:55	883.90	10	6,705	03/01/2016	n.a.
1,900.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.42%	969.50	03/24/2016	18:12:55	969.50	0	40	02/28/2013	n.a.
1,850.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.29%	1,013.00	03/24/2016	18:12:55	1,013.00	0	50	03/01/2016	n.a.
1,800.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.16%	1,057.10	03/24/2016	18:12:55	1,057.10	0	4,010	01/14/2016	n.a.
1,700.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.93%	1,146.60	03/24/2016	18:12:55	1,146.60	0	0	07/05/2012	n.a.
1,600.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.70%	1,237.80	03/24/2016	18:12:55	1,237.80	0	1,000	07/05/2012	n.a.
1,500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.50%	1,330.50	03/24/2016	18:12:55	1,330.50	0	1,001	11/10/2014	n.a.
1,400.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.31%	1,424.60	03/24/2016	18:12:55	1,424.60	0	0	07/05/2012	n.a.
1,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.14%	1,519.70	03/24/2016	18:12:55	1,519.70	0	0	07/05/2012	n.a.
1,200.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.97%	1,615.70	03/24/2016	18:12:55	1,615.70	0	0	07/05/2012	n.a.
1,100.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.83%	1,712.20	03/24/2016	18:12:55	1,712.20	0	0	07/05/2012	n.a.
1,000.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.69%	1,809.30	03/24/2016	18:12:55	1,809.30	0	6,250	02/25/2016	n.a.
900.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.57%	1,906.90	03/24/2016	18:12:55	1,906.90	0	0	07/05/2012	n.a.
800.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.45%	2,004.80	03/24/2016	18:12:55	2,004.80	0	765	09/29/2015	n.a.
700.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.34%	2,103.20	03/24/2016	18:12:55	2,103.20	0	0	07/05/2012	n.a.
500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.15%	2,301.10	03/24/2016	18:12:55	2,301.10	0	0	07/05/2012	n.a.
