Strike price	Vers. num.	Opening price	High	Low	Bid price	Bid volume	Ask price	Ask volume	Diff. to previous day	Last price	Date	Time	Daily settlem. price	Traded contracts	Open interest (adj.)	Open interest date	Last trading day
2,900.00	0	n.a.	n.a.	n.a.	240.60	0	257.50	0	-9.01%	249.30	03/24/2016	18:12:55	249.30	2,500	0	03/21/2016	n.a.
2,850.00	0	n.a.	n.a.	n.a.	268.70	0	285.50	0	-8.70%	277.10	03/24/2016	18:12:55	277.10	0	0	03/21/2016	n.a.
2,800.00	0	n.a.	n.a.	n.a.	298.30	0	315.20	0	-8.40%	306.40	03/24/2016	18:12:55	306.40	0	2	03/23/2016	n.a.
2,750.00	0	n.a.	n.a.	n.a.	329.40	0	347.40	0	-8.07%	337.40	03/24/2016	18:12:55	337.40	0	0	03/21/2016	n.a.
2,700.00	0	n.a.	n.a.	n.a.	361.80	0	379.80	0	-7.78%	369.70	03/24/2016	18:12:55	369.70	0	0	03/21/2016	n.a.
2,650.00	0	n.a.	n.a.	n.a.	395.60	0	413.60	0	-7.45%	403.50	03/24/2016	18:12:55	403.50	0	0	03/21/2016	n.a.
2,600.00	0	n.a.	n.a.	n.a.	430.60	0	448.60	0	-7.18%	438.30	03/24/2016	18:12:55	438.30	0	0	03/21/2016	n.a.
2,550.00	0	n.a.	n.a.	n.a.	466.80	0	484.80	0	-6.89%	474.40	03/24/2016	18:12:55	474.40	0	0	03/21/2016	n.a.
2,500.00	0	n.a.	n.a.	n.a.	504.10	0	522.10	0	-6.61%	511.70	03/24/2016	18:12:55	511.70	0	0	03/21/2016	n.a.
2,450.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.35%	550.10	03/24/2016	18:12:55	550.10	0	0	03/21/2016	n.a.
2,400.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.07%	589.70	03/24/2016	18:12:55	589.70	0	0	03/21/2016	n.a.
2,350.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.81%	630.20	03/24/2016	18:12:55	630.20	0	0	03/21/2016	n.a.
2,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.57%	671.60	03/24/2016	18:12:55	671.60	0	0	03/22/2016	n.a.
2,250.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.34%	713.80	03/24/2016	18:12:55	713.80	0	0	03/22/2016	n.a.
2,200.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.13%	756.70	03/24/2016	18:12:55	756.70	0	0	03/22/2016	n.a.
2,150.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.93%	800.30	03/24/2016	18:12:55	800.30	0	0	03/22/2016	n.a.
2,100.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.75%	844.40	03/24/2016	18:12:55	844.40	0	0	03/22/2016	n.a.
2,050.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.57%	889.10	03/24/2016	18:12:55	889.10	0	0	03/22/2016	n.a.
2,000.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.40%	934.30	03/24/2016	18:12:55	934.30	0	0	03/22/2016	n.a.
1,950.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.24%	979.90	03/24/2016	18:12:55	979.90	0	0	03/22/2016	n.a.
1,900.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.09%	1,025.90	03/24/2016	18:12:55	1,025.90	0	0	03/22/2016	n.a.
1,850.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.97%	1,072.20	03/24/2016	18:12:55	1,072.20	0	220	03/24/2016	n.a.
1,800.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.83%	1,118.90	03/24/2016	18:12:55	1,118.90	0	0	03/22/2016	n.a.
1,700.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.61%	1,213.00	03/24/2016	18:12:55	1,213.00	0	0	03/22/2016	n.a.
1,600.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.40%	1,308.10	03/24/2016	18:12:55	1,308.10	0	0	03/22/2016	n.a.
1,500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.23%	1,403.90	03/24/2016	18:12:55	1,403.90	0	0	03/22/2016	n.a.
1,400.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.07%	1,500.40	03/24/2016	18:12:55	1,500.40	0	0	03/22/2016	n.a.
1,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.92%	1,597.60	03/24/2016	18:12:55	1,597.60	0	0	03/22/2016	n.a.
1,200.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.79%	1,695.40	03/24/2016	18:12:55	1,695.40	0	0	03/22/2016	n.a.
1,100.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.68%	1,793.50	03/24/2016	18:12:55	1,793.50	0	0	03/22/2016	n.a.
1,000.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.56%	1,892.10	03/24/2016	18:12:55	1,892.10	0	0	03/22/2016	n.a.
900.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.45%	1,991.00	03/24/2016	18:12:55	1,991.00	0	0	03/22/2016	n.a.
800.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.35%	2,090.20	03/24/2016	18:12:55	2,090.20	0	0	03/22/2016	n.a.
700.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.25%	2,189.70	03/24/2016	18:12:55	2,189.70	0	220	03/24/2016	n.a.
600.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.16%	2,289.40	03/24/2016	18:12:55	2,289.40	0	0	03/22/2016	n.a.
500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.07%	2,389.40	03/24/2016	18:12:55	2,389.40	0	0	03/22/2016	n.a.
