Strike price	Vers. num.	Opening price	High	Low	Bid price	Bid volume	Ask price	Ask volume	Diff. to previous day	Last price	Date	Time	Daily settlem. price	Traded contracts	Open interest (adj.)	Open interest date	Last trading day
2,050.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.13%	879.20	03/24/2016	18:12:55	879.20	0	0	09/22/2015	n.a.
2,000.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.92%	926.60	03/24/2016	18:12:55	926.60	0	3,070	03/21/2016	n.a.
1,950.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.72%	974.40	03/24/2016	18:12:55	974.40	0	0	09/22/2015	n.a.
1,900.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.54%	1,022.40	03/24/2016	18:12:55	1,022.40	0	0	09/22/2015	n.a.
1,850.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.37%	1,070.70	03/24/2016	18:12:55	1,070.70	0	250	09/24/2015	n.a.
1,800.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.20%	1,119.30	03/24/2016	18:12:55	1,119.30	0	0	09/22/2015	n.a.
1,750.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.06%	1,167.90	03/24/2016	18:12:55	1,167.90	0	0	09/22/2015	n.a.
1,700.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.91%	1,216.80	03/24/2016	18:12:55	1,216.80	0	0	09/22/2015	n.a.
1,650.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.79%	1,265.70	03/24/2016	18:12:55	1,265.70	0	0	09/22/2015	n.a.
1,600.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.66%	1,314.80	03/24/2016	18:12:55	1,314.80	0	0	09/22/2015	n.a.
1,550.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.54%	1,364.00	03/24/2016	18:12:55	1,364.00	0	0	09/22/2015	n.a.
1,500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.43%	1,413.30	03/24/2016	18:12:55	1,413.30	0	0	09/22/2015	n.a.
1,450.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.33%	1,462.60	03/24/2016	18:12:55	1,462.60	0	0	01/08/2016	n.a.
1,400.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.23%	1,512.10	03/24/2016	18:12:55	1,512.10	0	0	01/08/2016	n.a.
1,350.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.14%	1,561.60	03/24/2016	18:12:55	1,561.60	0	0	01/08/2016	n.a.
1,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.05%	1,611.20	03/24/2016	18:12:55	1,611.20	0	0	01/08/2016	n.a.
1,250.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.96%	1,660.90	03/24/2016	18:12:55	1,660.90	0	0	01/08/2016	n.a.
1,200.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.88%	1,710.60	03/24/2016	18:12:55	1,710.60	0	0	01/08/2016	n.a.
1,150.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.81%	1,760.30	03/24/2016	18:12:55	1,760.30	0	0	01/08/2016	n.a.
1,100.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.74%	1,810.10	03/24/2016	18:12:55	1,810.10	0	0	01/08/2016	n.a.
1,050.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.66%	1,860.00	03/24/2016	18:12:55	1,860.00	0	0	01/08/2016	n.a.
1,000.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.60%	1,909.80	03/24/2016	18:12:55	1,909.80	0	14,062	03/21/2016	n.a.
900.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.47%	2,009.70	03/24/2016	18:12:55	2,009.70	0	0	09/23/2015	n.a.
800.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.36%	2,109.60	03/24/2016	18:12:55	2,109.60	0	2,980	02/11/2016	n.a.
500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.07%	2,409.90	03/24/2016	18:12:55	2,409.90	0	1,620	02/01/2016	n.a.
