Strike price	Vers. num.	Opening price	High	Low	Bid price	Bid volume	Ask price	Ask volume	Diff. to previous day	Last price	Date	Time	Daily settlem. price	Traded contracts	Open interest (adj.)	Open interest date	Last trading day
2,950.00	0	n.a.	n.a.	n.a.	207.10	0	219.80	0	-9.14%	211.80	03/24/2016	18:12:55	211.80	0	221	03/02/2016	n.a.
2,900.00	0	n.a.	n.a.	n.a.	230.10	0	244.20	0	-8.82%	235.80	03/24/2016	18:12:55	235.80	0	11,936	03/23/2016	n.a.
2,850.00	0	n.a.	n.a.	n.a.	255.70	0	269.70	0	-8.40%	261.60	03/24/2016	18:12:55	261.60	0	2,200	03/10/2016	n.a.
2,800.00	0	n.a.	n.a.	n.a.	282.80	0	296.70	0	-8.12%	288.60	03/24/2016	18:12:55	288.60	1	20,009	03/23/2016	n.a.
2,750.00	0	n.a.	n.a.	n.a.	310.40	0	325.60	0	-7.82%	317.20	03/24/2016	18:12:55	317.20	0	3,011	02/29/2016	n.a.
2,700.00	0	n.a.	n.a.	n.a.	340.30	0	355.70	0	-7.51%	347.20	03/24/2016	18:12:55	347.20	0	3,010	02/10/2016	n.a.
2,650.00	0	n.a.	n.a.	n.a.	371.50	0	386.90	0	-7.25%	378.50	03/24/2016	18:12:55	378.50	0	50	02/12/2016	n.a.
2,600.00	0	n.a.	n.a.	n.a.	404.60	0	419.30	0	-7.01%	411.00	03/24/2016	18:12:55	411.00	0	1	10/12/2015	n.a.
2,550.00	0	n.a.	n.a.	n.a.	438.20	0	453.00	0	-6.75%	444.70	03/24/2016	18:12:55	444.70	0	1	10/16/2014	n.a.
2,500.00	0	n.a.	n.a.	n.a.	469.80	0	487.80	0	-6.49%	479.70	03/24/2016	18:12:55	479.70	0	201	03/03/2015	n.a.
2,450.00	0	n.a.	n.a.	n.a.	505.70	0	523.70	0	-6.29%	515.70	03/24/2016	18:12:55	515.70	0	0	07/11/2014	n.a.
2,400.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.04%	552.70	03/24/2016	18:12:55	552.70	0	29	01/29/2016	n.a.
2,350.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.83%	590.70	03/24/2016	18:12:55	590.70	0	1	10/07/2014	n.a.
2,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.62%	629.70	03/24/2016	18:12:55	629.70	0	0	07/10/2014	n.a.
2,250.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.42%	669.50	03/24/2016	18:12:55	669.50	0	150	01/29/2016	n.a.
2,200.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.23%	710.20	03/24/2016	18:12:55	710.20	0	27	03/18/2016	n.a.
2,150.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.07%	751.60	03/24/2016	18:12:55	751.60	0	420	12/03/2015	n.a.
2,100.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.89%	793.70	03/24/2016	18:12:55	793.70	0	145	02/10/2016	n.a.
2,000.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.58%	879.70	03/24/2016	18:12:55	879.70	0	175	10/30/2015	n.a.
1,950.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.44%	923.60	03/24/2016	18:12:55	923.60	0	0	12/17/2015	n.a.
1,900.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.30%	968.10	03/24/2016	18:12:55	968.10	0	80	02/15/2016	n.a.
1,800.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-4.04%	1,058.60	03/24/2016	18:12:55	1,058.60	0	0	11/13/2014	n.a.
1,700.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.81%	1,150.80	03/24/2016	18:12:55	1,150.80	0	0	11/13/2014	n.a.
1,600.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.61%	1,244.30	03/24/2016	18:12:55	1,244.30	0	0	11/13/2014	n.a.
1,500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.42%	1,339.00	03/24/2016	18:12:55	1,339.00	0	0	11/13/2014	n.a.
1,400.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.23%	1,434.80	03/24/2016	18:12:55	1,434.80	0	0	11/13/2014	n.a.
1,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-3.06%	1,531.30	03/24/2016	18:12:55	1,531.30	0	0	11/13/2014	n.a.
1,200.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.90%	1,628.50	03/24/2016	18:12:55	1,628.50	0	0	11/13/2014	n.a.
1,100.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.75%	1,726.10	03/24/2016	18:12:55	1,726.10	0	0	11/13/2014	n.a.
1,000.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.62%	1,824.20	03/24/2016	18:12:55	1,824.20	0	0	07/04/2014	n.a.
900.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.49%	1,922.60	03/24/2016	18:12:55	1,922.60	0	0	07/04/2014	n.a.
800.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.37%	2,021.40	03/24/2016	18:12:55	2,021.40	0	745	01/29/2016	n.a.
700.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-2.27%	2,120.50	03/24/2016	18:12:55	2,120.50	0	0	07/04/2014	n.a.
